entref,vatref,deathcode,birthdate,deathdate,sic92,turnover,turnover_date,record_type,legalstatus,actiondate,crn,marker,addressref,inqcode,name1,name2,name3,tradstyle1,tradstyle2,tradstyle3,address1,address2,address3,address4,address5,postcode
368850905566,776573158915,531341,221114,221115,92,997664428,4,5,610695,7,7,4,2309260139087,241,C3W98P9GG3,NW8L894W4M,KC6W6EJ1XM,SDEU,AU8A,S3D1,4JXXMPD3I3KAFKFD2F1SC12PZ,GQZ41TX1,X1D27VCGI65Z,A9B8VOL3D1MV,IKUPPRIBCSTC,03QH I6G
336279263838,664751607136,866034,191010,231014,94,452794048,7,5,957606,6,9,2,5528206088842,779,ASIJ3GGRDX,1YJ1ESDI2Z,CQOSR4OVUM,S1H0,DTNW,TSTM,F7M9DJW4A9VQCQ010KHP4EWHJ,5KSD4PFE,1TQESV6RCCMN,SUD2SVROBMP9,51U5798WH2KJ,B0R6 56U
421570672474,210952043851,464900,251110,171115,38,572903109,2,4,642664,1,3,2,6500183337828,725,0EUX79KE96,528PNHM8OG,5M171HL6T8,FOQY,CBA4,CW1Y,I9M7Y0DLGZ8G0MK9QFOPA1ZN2,5DRPWBD5,84U0IVPQ1REJ,ETZQ773AMGV1,SD95RTSUSPVF,TF1V X95
556629608660,537847740821,129310,271114,241114,30,938214427,9,1,302801,8,7,8,9345513565905,792,0QBOWLG4WV,7G0GZCPRPQ,CZRTUBJLD2,QFU5,H1FN,JEEU,5T5QIG6IML4UDFQYA70CI7HEA,RJS3BTS1,7JODSKN1EJYD,8G1ZI9396F6Q,U8A5PMYGB70G,MKDX CST
496434444553,363320238510,189488,241211,191213,52,961322513,6,7,724931,1,2,9,5400117082803,905,S5157BVCB6,GGA8JODW9R,FEVWAWQZPA,67VZ,W4IG,6I3H,TUY9ZZ789Q0XSZ297L6BFMWHN,RQOX1TJY,SQ8U673VU6MS,JESAFXZ6P0TK,ZRKSJHXEKPYI,93ML WLV
886785301344,452788202982,466383,171111,101014,93,706752971,8,9,324659,8,6,7,5718904191924,270,4GNS5YRCP2,C5XA9FJT2Q,3K8JOF3BLK,1W4A,VILZ,HT6I,LMZ2LWZ8R2H9A5RKFX2VBOA7B,OLVMJO5V,NKD63XM8U3WS,DENWUDFMZSJ2,TFVXCROXDBMO,NOLQ 33L
269345801958,387879458039,856915,161013,101016,46,814326666,3,8,582062,8,1,1,9837743687420,372,KL8PJYEQRX,0FJGTGIU6Z,YE3OZ97T3Y,HFBG,IY2G,ZEO5,G00G3USEIC4DCYZNA3AZE5SR2,DSKLLQ49,2JPIPR770VOI,6XM6UFYC1758,OP0IXWQ8X7ID,5OYR Y5U
921025972826,942897639958,735736,141214,151112,44,585934273,1,6,533611,2,8,8,1849478237888,514,1V7JF0EWFN,QGX7ADDB9I,HFIEMNI9RU,X4XZ,JNH5,CTXR,YY1O3J88QWPD3SQ7M9Z7SDCX9,6JBA9VD0,KA3QOD0OBR8V,XY70EDFEZWGK,VBMREZX9XPU1,VFBT ZKH
387211345311,961389113075,585161,261014,181114,33,484030602,3,1,135338,4,8,7,1792561198464,496,XEIOJQJ8M0,Z5A2J0A3U9,G14VJN0R00,1D12,SZK7,T410,DN3G0SCDDM2QKKB7958FYOU4A,SKXRXP1J,EAKC9N4ANEF1,4HW46SCC43NY,KBFH4MHQXV0P,YM4R V47
754932194305,608974779794,915737,251111,241014,56,365115784,1,7,632222,6,6,5,4970345116657,832,JDSV7VSJJZ,1WOG01CTC0,57R4D2S6O3,A4Y9,RMVE,GE32,LI1K44ACX2Z3IU4RZMBH0XKH9,GVXGRQ59,6ITZJCBLGX98,3EMRT53MHWI5,QMJAAKXGWYX1,MTCD VT5
295480317107,518157196397,769767,201116,121210,98,688885882,3,8,400208,4,2,5,4887045753042,499,C04RG073VH,ZCYK0QSEKZ,HILYDN88KH,ASAP,IJST,SGWR,XOCFP096DP3RMO9MOYIHLD91A,6WOHBHT9,IMEKL1Y7CBS3,YJB4ANN11XC7,V70Q6OJX34V6,IHYW SZF
606198175572,287156219100,559240,181211,281212,17,596402727,4,6,870938,9,5,7,1507735251496,715,IEQNS61K0S,236BQSOFRI,GGZELNAACB,F0P3,O19N,4P2H,43HQ76M78UPQFIVHQIH9VHBAA,4HACPGF2,PP1CKBS4205F,KXG6MRQ8JBWD,376MZ89HVNB5,UMJ2 75F
463698247279,619005853310,787011,201111,201011,71,810416931,3,1,457061,5,4,1,1458094838928,987,D6YTT3RBWU,0LKO9WD3G0,UEZ79SO5PY,8KEX,4993,33NJ,BDV5CPIFYV8UQUUBO9HUST7NY,QNPCC39U,2YE5UXSZ8RUH,CDVAGXZQP7BO,ILDXKCFLIDIN,BPGP F9F
625868554015,822584909008,890379,141113,281016,82,984085898,9,4,520052,5,4,8,7101136030316,174,IP2CH164BW,19VP7SNX4A,B8XRQHKE3P,HAZ0,Y6Z1,XIEF,9VGD7AU0080BQIIV61QMFVZDU,CPE40SES,08Y03X8KE2LB,NL6VM3B43GZJ,2NZA2MX6RTKP,SUEI 03S
457521763047,106319721111,424519,131112,251214,37,265864574,4,5,135590,6,2,1,2341218709841,104,5ZXVVWWUMK,SLH3ZHNX5C,5B06NKOECU,ZHXC,PQ45,BU16,P9SD37JQDHBEGB19UOM66YRYG,B73N6KNX,K299D1N9B2QB,T9U2Q2HKRD9C,6VD56EMWGECG,58V3 HTR
240347317868,102301859053,534124,271015,251013,61,633266949,8,5,929981,4,1,9,5206589129763,505,2XCYBVJGBW,92Z36RXGMY,9K6N48ZHD0,PEBE,1T7V,8NP3,KIKCAEKM8SI275HQ7RFOLSW6X,GG8W6HN2,RM38F8B86JLF,1CTE84K9BXGL,MUVSHXCBXW7V,JIK9 NTQ
754548642364,902346658072,566642,221112,231114,20,232211296,7,2,844084,3,2,1,3177138234894,840,04K4F262GX,NK7RGWW6Z3,RL53QWAFMU,0493,SP9M,3ZAC,UBLBLBUI9OYPAJT31XUVL46YU,H5SV2EUP,SDEEH2PI9U5I,3W859BFLXUTX,0B9NAK9FV0LV,PWAF BUK
618412673408,645939179715,992188,291010,241011,30,412578661,1,8,851694,7,6,7,6068112727807,678,S3CRGT55QO,XRP7MA7P2J,7OIMA21YYO,4JED,NF15,A0EM,QU48SAJJHIITQ5WFN047VDGIU,WH8IA2XJ,LBBPYOSM1Y0D,9681SPVYURHS,UWYYP76PAEEY,ARA9 ET6
304518600651,198093413608,553788,271212,111215,12,966160283,6,7,260565,4,1,9,9227533657846,402,QAYJ4SCLCA,0DJLTX7U03,7TRCR868ET,1H1H,F3R2,7RYE,SYLE904G2FFQS2J3RXPZDSKBV,PKBX8X5P,J2SW5QYK2A88,IAG6SQ19XIDV,WOW7QAP4NSBG,0OV1 BIG
836399956701,798539955327,901569,141112,161211,50,579077797,1,5,632314,2,5,8,1530603538050,137,UYNRFNRA3C,IITTXT71YT,QCVODLQHFP,LJ4H,9CY3,9E5N,J610WBVHKQM0BZUXF2UCCDFW2,EV0IWZTR,XPNVN34WM3HL,58TWA58SCHAY,IVPCFD1NLO9K,5210 SKO
819430278517,650496357246,229940,181014,121016,88,335238174,5,5,500464,5,4,1,6229783389169,294,KQ9OOCGOVC,L98CP7H0U1,RYA5SGNF13,IBHP,C1FI,9OUL,7O5CB1PR8PF90HY4TF83D9HLN,LE49NERI,8G7UNLNQ2OTO,I9EUONNXTUKB,WHH8TYZ2HLTL,J617 UZX
761515045373,901467450547,750841,261214,221015,86,582336834,3,9,340251,2,7,5,4428157953899,528,4R1USPUCH6,6R1EEMPSLZ,IMV3NEN75U,FAOV,XYEL,3UIM,FR179BGPFZWUOY9RTUBR0TQ7N,KSAS405K,HJOGS6ZF3LC9,XYRGF7KEHDG1,FYYTFXTVAGDG,WW54 UJ8
420215208573,245124358678,836613,261215,251014,59,799647898,2,2,812607,5,1,7,3108644483023,110,DPR77A5NTJ,U5RMXLPRJN,ZIYTW8XT7X,RTDW,9AZU,VAR3,4S4S1VGJ3GNV5E5PJ3JS93EGJ,R6CVAHB1,7TS5KKE21HSD,XMBJMWRRQGKL,6DA8ZBL9AMHR,SI0M 2DU
563157552193,641025395203,596745,181116,271015,91,576440668,5,5,813387,9,3,8,1863940178105,613,DEQJBWAOYH,8WPVXRDWG5,5J2LT4TPDK,5Q12,BGZJ,DLMD,X7RYQ1NHWBYE8QA0M02JOIYBD,XXEO6A83,SAXEHVURDT3E,6TUN8ZI55WVP,E0UYTMHZUBV1,PO7K 7K0
694892671784,433772378310,691255,181114,281015,35,489057397,8,4,813949,7,9,5,8151969389893,579,BMNMKWVTPS,8AZY9Z30Z6,ZE7UISSGMT,QGQJ,3LJS,GEKW,O8M6UVZE3RGVZP6ERYSHFYPCI,XXTJ1UKD,S2YZ30D5JBHT,M0ON33VAQHZU,7T9MW5420D34,8O7P JW1
349419345644,715517461767,211741,261214,171111,57,829477222,5,2,412545,1,4,3,1356562598691,614,ROA5NWEN97,V4XBYNQCRR,4BIUUCVLTQ,E47B,TYXZ,P4IG,9M3VA7VRHEWJN36D34QNG1A4J,7VVECKA1,UKG8BI3EQBBA,XYV2O5Y5GYN4,T3VNBU4UZC3Q,VNVN 8S5
833572975272,283100272988,367596,301016,211113,89,649233910,4,1,223165,8,1,9,8097842932229,208,TWHXJ61T6M,1RG8K01V07,LVKPVRCZ4I,3QCK,DHS8,MX4R,SGPI4KDLGRIW40S82NAXU417K,B946QP2C,XNX1LBXSVG41,XKY3S9ZHISGM,P2MUZOI95KZS,4MXA WOU
389595414334,419430040641,327983,151013,231110,54,381767115,8,6,436446,6,7,5,9715221736884,371,9X9EJCOSK7,JKSK8UX4HN,O00PKIVG0P,IAWA,O3SV,LHO5,24ZML158OMMKBZCT2DIH4DEHS,3C5SDXCG,KE6S7GVEFJQU,65JDAAT6YIL4,DCFAUKQKDRUK,EYTL NE7
818869319580,340640270630,944863,211116,281215,24,293155112,8,2,619745,3,7,8,2574305803409,812,3VZKA07R60,5VYMYDDXMS,BODK3EVM3O,1VGH,FC20,3NNP,CV5E85GRMP0UXOQQTRDD20K17,OU19DFJT,DYLK8JGKEVB2,YOXGMRBKSJ3H,88J20EW9JZAP,Z8SD YG2
413275456616,484346658588,173305,151214,211015,52,109780156,1,5,935133,2,2,3,3782283838386,322,ZFYCT8U2QI,ALT8NB7SDD,9G6KA1SJIK,6RWF,941W,JCDK,U728QRLXPASNNOSS4788FW6MV,N8Y8ISVY,GRDOZJF2G3UC,MIHWZQWQ6PUA,29N6OF6F9JO6,5Y9V OU7
536135825883,109611659201,266496,281211,201012,82,290230902,8,6,882926,4,2,7,2914797031882,410,5A768BGSW3,PWYZ94EZ5Z,0WEWN2Q5LH,EZIR,HHC3,WD1Q,PQHZ41BEN83XYY6LACMVNGEND,NGEY9CG5,MPX6KZF3OI7W,W8LHBIYKRNDU,OTAHM510SGP5,B6BG ZKD
690839646138,501980113153,764413,241216,231211,54,114403959,1,7,608028,6,9,7,6940977030480,629,1J93GY46YR,71I7FAGEVQ,OPH9WKX0IE,ZW84,IF7U,I4RU,JLNDTT1AQ05F7G15683LTQUX1,OXNBZ1E3,VXVY8UUWAGHR,MUSP6KTUQYIQ,JPB4WPG4HOL1,2NG2 UEL
862234616792,701656236075,335926,191114,181210,88,602467592,6,3,505131,6,7,2,8432925659608,176,G0VE3UUJX9,A2GA4CRYNS,DAYCBDBA2O,6Z49,G737,4FX1,B4I86JGC2QBEO80940UMG1B4N,XIVFWZ02,ATUA3LSHMB4T,BWAC02EU5S9N,248BKTKRQMLU,DCCH RPY
874437907418,789647364663,907561,151013,291212,56,412575097,3,7,311103,1,2,5,9787484154980,968,MJPD4VND49,XJCT43YZNG,2BC1LF1WXO,5BOJ,2YCO,1QZO,FHVNGJSY3V372EH46OIPIGWMY,CI5PA4CL,BDQY8PJ4MO7C,E46V3CIW3ZMH,ZKA1VE7ZOV4R,JWI0 ZL7
435194607835,349681961829,569887,251114,251111,33,833992603,7,2,805605,1,6,6,6145795194205,136,4Y6DOLD81Q,PW6RXD8ROW,0VRLQXJQPX,13JY,V487,QJE5,W6G0HL182TI14M4E1DTIYYG7K,3EH1ZT9A,6HM25VQRSDZ7,SWSOTJTN4AYO,P60BYIHDSPX1,00RZ WYL
533858591291,780026479484,465902,101111,141015,26,243895466,2,7,269477,1,7,7,9605648649785,849,HY02K0UZP1,59YDVVODEE,HNJGX9U0KB,3OT7,TC8S,1MVR,TB4JAA3KHEY5JYXJZ172SA8C3,16KMNTJQ,QT1FGIM0EUFB,NB6XQMLVL50U,XSX7SVQ2SB2F,O0NY N8S
665982315643,324478716326,335986,251211,191216,78,907800179,9,4,779343,8,3,3,9429812032894,823,19VROOC9OX,K3FDMAPGD5,WGFN19H09K,K51Z,OS31,M44J,7BB1M3A0AMHXXE4QFOBTFIXA1,BOEFEB31,FGWGHG6ED4PC,8MDD8DP0CVTU,GCR240ET06QY,1FFC 5HA
267183859950,591813679178,334897,161013,161216,69,470220287,7,7,161712,8,4,5,3695831239427,167,5NVKMPA3GK,P74AHYEY95,VHA9KZR088,6JDY,F8RG,7HCB,QUQFEB21YM3J6EGHCOW6S3D18,1W5GRZGO,BL5FWT7EVTDF,C55QAZX0H6MY,GUUJSW61RMQI,4548 IGP
487693718388,662474563773,692743,221012,221111,64,133674474,4,2,965896,5,9,3,6876292178308,903,Z5ZM1E4FFH,PC8HGEFR77,T4O1QYTQYT,5A6G,SMCZ,VKAF,EM2QAQ3KB7MVOXRD5R4Z6SBK8,TR29L3RS,DSNNW8EL7GO3,679L4KIOEX1L,HTGVEO18C5UW,U2TN 9PR
203550553835,982161682423,206731,211110,221013,77,487274152,1,7,814527,5,7,2,6965762350179,374,AH334KHKTO,62C0SISCD5,S34IN4SY47,NXR8,15YD,TLD9,FEBFN5JCQFR9WYBD7KNYF8AQW,8UFSWKIM,RQS40GWP9FNS,03O3XRDBFFRV,O4WU7CPB6HQQ,CCFX TAF
723225194478,384378631814,941624,201213,211212,61,626013126,8,8,170699,6,3,2,1501057233027,881,TWF121HYJU,ZUCL0HG8YI,D92XG78B8T,DAOG,R911,M21U,84D9744EJU6ZOHLU0YEIUBLE0,8NRGQLC3,FL0BFQLMWBGC,TPEJIWT0YVAF,XNYV4K932F8W,D4KG 5YY
771917325827,469587972113,303461,241112,281016,39,253322569,2,1,439733,7,1,6,3631172748696,876,5R0V23YNAJ,O8ORLE3RO3,FXEND9G8B9,4WXS,3LXP,T28K,MN0KIYC0MHT5L1CO5GGOB8IWL,0YYGCUAX,IVV3HB480L12,BKW2Y52K6T2M,ZJ4ON9K3QZQP,RMXC ONE
384787533600,834103832510,814492,171012,151111,39,586298922,2,3,490427,8,2,1,2370642126656,537,0LHXE79MYO,4TTASL52EY,LZ5TOBUBEP,UWRH,T5CF,WKOK,QX7Z1RAVYQK7FNPZTFKV11FN0,JAJL717T,MP2SS1DU65LO,F65YCEP0LC14,BXOYMZ183BPH,3NTJ WKW
626281413376,310658404599,400264,221013,241214,32,438549705,6,3,414324,4,7,1,8593214160436,175,4XWUNYXZ3K,I3SUCLNYGT,CMOU218K9F,HIBP,SEKH,WD0Q,SQLPIUVNKF9Y5YWVTPS1SS8HQ,SO47H8WR,NPSQZFZPZ49T,43UKL0593A1L,NU9QG8N77UYJ,676V QCN
529843770691,262155229159,857399,131212,171116,31,974805891,6,1,290745,3,2,4,6408897105542,349,MQCX48DE3Q,IC6QKZ7LBS,IKA6B41XSB,YN60,3MAQ,DS0J,2RTBEJPXJD89ET13M180KR469,CPT66K64,44BI4YDZ5VI0,ZORQB95B7ZP3,K6G2ZT2GCLO7,MHZD 31Y
894601859917,902227019104,503806,301112,151216,65,370290193,1,6,850956,9,5,4,3909933846816,674,VG0BNXDYVA,P66SETHQJE,WD37XV6RXO,MZLS,SOXC,PTP6,0FC9K3C3QDHRPZ6USNJI9ZRPA,K95CTAIV,4C3ZCCSOH29T,PACMCGPP32XI,Q68UQ7ML2DVE,VNZN DA2
335444920685,747821328259,353284,291015,201114,64,708352387,6,9,417978,2,3,3,1817655349043,579,VQSKDCYBOR,0KXWIZUE8W,IAM7J7P8Y4,XO7J,65L2,F34E,VNR1RKLJXUD7CP204VXFZ4AIE,0DY3437S,4ETFZ59Q0LBM,9OG3CUF96625,0LUNJSLE3URP,MKI4 I40
939173845760,342769366795,759543,221015,291012,80,602673482,8,9,758776,4,7,5,6253182125331,320,7K820OYK3P,8TVTEAPAYK,Y7VPCWJ5VM,99Z8,PFN8,X00W,J0W0VELRP4XCXH2C310VQC7CG,EPWU02KB,64IWV3FPBPSL,IQ2G3AKHEU77,HQPNZN3YLRAG,3F54 ZOX
116777109732,676558022534,607713,121113,191211,97,634104290,1,2,670613,6,3,8,2134611798831,163,K9G45SFHBG,MFHQ9TOJ47,B159J6P7RI,T82Q,7DO6,R2H3,KM87HB2FAFVHC8UPEH5FTS01M,ZY5P29OU,EDNUX3PA1ZJK,JLURR4KGJ3HI,89GCVYOS628N,1AZW 104
292469013151,235337724982,450965,231213,141213,63,246062418,6,9,399091,9,9,2,1017068459482,106,26VPLGVRU8,OAMF9W7GU0,N858OW89L7,MQ7S,KUYM,N8G2,2CS9GKPC7K67JAJUG77FOPA3C,GSKMYILT,NZC18DGHQVBH,C8KYOP5X57I5,6OLQHEGN54VK,BVH9 TVW
288019985049,134260333977,356377,151015,301215,82,741239734,5,5,646218,8,4,2,3395630411903,716,LAJQ7Q7O10,6A7H3FK6ZX,96UBW90UMS,SW5C,F6UH,365C,ILLX6RW5VW3CX72ZIGCZE33OV,OE84NSHV,M8N5288SLQHT,9KC82I1UZ897,P0PDK6J0J975,B26L 1SM
493323606736,419050574803,831953,281110,231112,43,319568205,9,8,517774,3,8,1,7365894309396,505,G1ZAH22ZWF,G151GJ8XEW,OD2FK7WOFB,5UBU,5JP4,FK51,WVNPZ0IEHB3AWEND3LWDV9SC8,QCZMRFU4,8F1DEFHPLHW4,XPPT1HQLBL0A,IROI1KYCZ81E,MFQ4 VMT
291733283798,546618525376,604589,211214,271114,65,212895644,5,7,176676,4,3,2,4702437830430,374,O6Y2NPO4MD,3TBA3FQ9XT,NM1YKHV8UN,7KMJ,F3IR,LU0Y,A4C3DUMBHANW11G24QCM6CBQX,78EFG2DU,L81DNDPWLYY6,B3TM06HTDTIP,BDMH24H1QOHO,T03O OH4
741959168448,801461211670,999549,231013,221210,41,929691128,5,1,800653,2,6,3,5950448021599,430,2JXORXQZ88,PGS0OH0Y0F,B0SPQ5YSFU,P0IX,NMI6,DVA4,P1AW2BJUJBQ90Z1YQZ1O5WPMB,IZJE0FOA,1TZSRZLIH0G6,WN19CK87CKPD,RO2WXH284O0J,9TFV N29
239179501061,802909231556,178083,131014,151014,81,111780168,6,8,744748,9,9,4,8696419666545,973,X7I6W0ONEM,GQWOYWIO63,46TGHXQA3K,CDVT,LCFU,Z5MJ,USCO80RCLX1TXN28CE3C1T7LT,GLVQ2VTO,LOIUO1YNURGO,EN1HMGRQ46GP,VDRMQJYGRT6N,OKW0 LIY
933445980763,559890491283,714766,141211,171013,77,713467306,6,9,589528,6,1,1,1964827007549,543,QH3PU6G8A1,WUYMSZO2MW,V8C4WCTJYQ,9FPU,JJ15,8RVE,S91VDBH5XTEVJ083D85MD08X5,2Z63GUWT,6VTUQTC861MR,5Z975YZICL5S,OZQXV7RQI33C,20PJ SF4
840791491446,953727769564,684662,141212,231012,15,134122444,3,7,955942,8,2,8,2697435871589,773,5KWMTMKS9X,LJ004PIQ9G,AHUH2KYLV1,4QAQ,EL4C,XXNY,BG7POF5FUNHKBL8XMZYNCQK0X,471WKFIE,YMGLWUFX3RS3,B9NPLKGM8TV7,JHXYH6V0IS0Y,53OH V31
177501926919,400873639877,295209,181010,241215,30,912995662,2,4,531046,3,4,8,2255721873237,885,S81I934ATL,ZCM3Q1JD5U,T6Z5BP7L0N,ZV9Q,E0PV,RZR1,CA3M6Q7DDXCKUQ0CJBIKQHTKE,UTPMX2LO,958CR642H6DS,B82ENB06YX9E,0TQIANEV6MQB,JB9D DA4
245854864756,976034199661,764980,121210,171213,59,392412107,6,9,735761,4,9,4,7640168065670,299,MJCL4LMMWA,31AVMY5MME,10DFZXHEVY,T029,ZGN7,5SN2,1NHVQC051W49LJRD516A6NSDG,N0W4BV9X,NWYIWMSXC783,I43G1ZDNYARR,CQNN47L6M2ES,G9TB 0NX
711318924884,920017978180,634980,281113,101113,90,131888708,1,1,710140,3,4,9,8324322790430,948,D5V9OCX3GN,ZWJIV2AXID,938BA1G9CT,4FUF,VBQ4,61X9,EE3437XTAEESJFUF0LS6NEB1L,DC12PCVE,N6A4DJBZNVMH,OPV0BDI6MYCI,ZFS5DB3H6W95,49HI 1CV
134350397122,974391669872,767146,101015,201011,85,313137235,9,4,962780,5,6,5,4270755225628,215,556EWLYE1S,CRHIRRITEC,ATN0Q3BZCJ,5ECR,UDMO,DFS8,IJW5O9FAUW0GJLOFMOR1ZRPQX,601XZR1U,46IGCER860IZ,SI84ULSR0M8L,XUAFA5DFII5S,9USX 93R
627690719695,676093173916,487889,251110,271014,71,177036708,3,4,775242,5,6,2,9603996797731,726,38JTAWU70R,AOJ83XVC4J,3T90GW8PBC,40DO,FBCQ,85WP,MUYA3I8F8JEGDTBDM3KMHY7VE,HJ1D7LCA,I77MJ5EIODC0,G87PZ5Q1PGCC,IEDVQYC6UXPK,BCAX UAM
847112782972,919281487444,899883,241113,221014,69,703244653,6,1,973357,8,5,7,1649233568732,760,9F66SQD983,DRMP903IDL,S632PW64XA,B0YT,JCS8,36HR,AYZLW9MHAT60DIM5FZ55PQHYS,J2QAZA8F,5N6ULTRJE4PI,9HB4E67ZHS4V,WXIOU9W78S1B,QIQ5 H6J
460038785900,478604807156,828901,251015,161015,63,218781420,9,3,493328,1,6,2,6005779280384,586,SD0JJM2L6Y,BVU3FA3524,LDATBLNVLR,E1CG,NBN1,IY5S,SLG4AU0HTGSKLLVQGBVSX1CGT,E5RSLOY0,NVBS5S1JFVIQ,6BTDGTU0Z0ET,MKGW9I3Q6J3K,CJI6 S5Y
987351827879,862195862287,529114,131010,161110,81,943310936,2,6,964071,2,6,7,7828531876383,808,5IN9KBEHH7,N08M1XF9L8,4S9GAWOO5L,1P7Y,F2J4,NATQ,X38MM4MSWOZV1FY78HB5UXNXW,Z1WBQPIL,CH6CDML2H12K,G6KO1KYIV47Y,ELFYI4I3LZE8,AJZY C50
340641181602,582654857441,935049,291112,291212,72,141786350,1,9,832226,8,5,4,2111548187627,220,BJA3QLILI0,NHY7L9AVBD,AI0D8DOA8E,O7SE,2FC0,BT7M,AG8MR10QK7VVDNMNZ5GLW8MOX,3S7S6GKZ,LN0OZ0ZT61SY,M2HM6T3105V4,G09T184K73PT,X3W6 NLX
416262918863,825908868597,704340,261216,161210,22,823562151,4,1,942094,2,8,7,7845428135857,234,VP25X49FJ9,KPIOT3V9RA,6TJUS19F2O,T6EZ,4A1F,L06C,VT4C31XHEAUZTLM9UILG1RMG9,3UVVEFOA,XKQE73VSQREP,2WC04BAG0KCQ,8O1DMNQJMPT1,WIS8 PCO
305384055747,507342403435,772510,271110,221110,92,739800496,5,7,215161,6,8,9,7318885645386,912,81F7GBRSTL,68UU6H7WW4,IG2BD6O4BV,ZBOT,YRZ8,JS8W,IX7W85MESE56VXSIP8Q4S5XOL,0ES6IFAW,Q0F9KTFM7XNE,LDLFTY09RZHU,VGTNBXXBFBAK,F712 J34
524241759185,523715340214,754990,261012,131113,15,300715803,7,9,865709,4,1,3,7596543127528,756,DK08BMW0SP,SXP81JIQ0Q,T55EUOXV1U,A1D1,927S,56WT,B9IYG7GFB2ETPZFNHS6RXO2PC,EBHU153M,WJMCG138RCF7,A2IAQ9ZKVRQ3,AGC1NJ38ZIYW,R5IC OB9
911761930592,666476542870,863257,151213,301216,88,558416394,3,5,883741,6,7,8,1263926504442,137,XDW7YIYG36,950DQQ685K,54CZNCOEDS,EOCF,X023,M8EF,D0DA0PGPYY7TNI19CV6BDI1HJ,AA9QC2U7,FHVZG6HEH6KY,9T798FWWBHI2,L03TNPMIKRGX,KWWD 4GL
949180267460,936585288329,375964,271010,151213,35,564767555,4,6,789652,9,2,4,7754703726152,659,XSHQ0CT9MW,6FH0BF2G6M,ZZ7RHDYVYD,ALV0,ZTUH,H02U,TOG2JMOKVFKGX9EM4OEGAQL45,E1H87QKO,J1T47J88CK7R,41DYM9Q9XQX4,0IZFCGDHQZQR,59OO LBW
327236078342,704188664612,807217,221116,191116,95,742824669,4,2,605173,2,8,8,3492998229679,492,RJF69167N2,7EWOKLLJD2,462BEKG5Y9,MUNN,ES79,39EX,BD6UYW2TYAU56GA2XCITF745Z,JVHY3GAY,VWWNPIFV1B7B,31YFTIOXZIW1,CK3XV6L3TKB1,563L 0ZO
533387018066,673307002783,921371,261214,181114,27,858162417,9,6,990473,8,4,5,8825322637019,473,JVRBMYB8D4,IRTQPOKIJP,FWOQWP0G2P,T4HE,D3HL,LTUI,SEORSDKBK7HIG80WPGMTV311R,BHPGPL8Q,ZPVRT3A1425C,0SK2MBD2OD3B,7XWM1Y5DQC6F,SY2R CGS
473094451802,751633620834,961872,171212,191215,41,414800376,1,9,901844,9,2,6,8385154040266,247,9MINE79QRR,VVRVON4VP0,G45JWE5MCC,R0XG,R7MM,592W,WJSFQ8Y3L4XD4F63UZYKH6W6L,TXK2NWIX,UB8N8K953SP6,23SBKFY4YFVM,GUU79VGRCFZL,DEMB OLQ
649579654986,623661773351,375968,141115,271210,36,188298031,8,1,377838,8,6,6,6159291637362,467,JP848R3AXT,NHI86D1UAW,P2JF84C3A1,XM54,IEZ9,9H86,HMYO8I3LBK19UM7S8KVDPQGGE,WAHH4SIZ,AQRYQTOBFQMN,680ZCEXJO9QU,RLOOC6UKZJZU,3HS5 CYU
716987502605,474839779489,903609,151013,231113,81,202407635,4,1,599223,9,7,3,2476884106949,330,EDSQ7CV6T3,HGCH19OPUC,DPH6VLY9SE,1X67,DCCW,9707,SOS2TEJX2LHPXWPLUSTX0ER40,3RLUMU2R,K1DBQH3OX9UR,4QLKMOXUZKTI,0GQFJKNSTARH,TAMT GC5
766159870156,945090508262,442734,161112,181011,41,736475460,9,7,943481,6,6,5,8655512233723,696,K1X7W29BJR,XD0XCLV8AT,LBJYI5P0U2,CE9W,Z2UZ,RXJN,F1GQV8I5UA29UCCWVCHR20YA4,WYSUPAYR,9WQQUVFPQNK5,NRB07V9K7LE3,UIQYGIABA2RT,R3PO 14H
634963189558,361593299537,693252,291011,171212,63,606775102,2,2,701716,9,2,4,1879192923610,284,OB29IX2CY3,IWYUEG9HQM,ACPW82J71Z,FVQH,CKOA,HMV0,NFER75D8BOMHSF2LJBLV96HE9,ABONCQBX,TB3ZRKHV0EBW,Y3GSJJHX9TIT,YL5EPJW7VXZB,Z4IP KE6
982419306683,607200852891,702132,121014,271010,15,671430719,6,7,149358,9,9,9,1910750337575,631,IC86OB7SJ9,5HBJN3EOYB,AO6N2TVSCU,0PJ4,C4KE,2HPW,TJCRJA0UN133LL6Z7471UZQEG,DZGK5FR9,Y7RYWUGVA25U,DXVLU2UJA0AD,MFXZYQEH1PSK,7Q2V EB6
539784552303,768057051316,313307,111215,141113,96,397647835,6,3,188735,7,1,7,7812707021209,554,DG1ZFNDCXF,D9IX0B1UFW,DZA8NFR1PW,DWOE,8P6L,HPP7,PL8HV1GZDA9ARJG8ORUAGBDVI,E1MBWMBX,JNJLXGZ56C3Q,MJELSK7TBHMF,P62GDGX9FJ23,LP0C VMZ
